edad,genero,estrato,discapacidad,es_barranquilla,es_colombia,departamento,ciudad,pais,programa,semestre_actual,tipo_estudiante,tipo_admision,estado_academico,promedio,materias_cursadas,materias_perdidas,materias_repetidas,icfes_total,icfes_matematicas,icfes_lectura,icfes_ciencias,icfes_sociales,icfes_ingles,tipo_colegio,calendario_colegio,becado,graduado,perdidas_Dpto._Derecho,perdidas_Dpto._Lenguas_Extranjeras,perdidas_Dpto._Español,perdidas_Dpto._de_Economía,perdidas_Dpto._Humanidades_y_Filosofía,perdidas_Dpto._Psicología,perdidas_Dpto._Química_y_Biología,perdidas_Dpto._Salud_Pública,perdidas_Dpto._Ing._Civil_y_Ambiental,perdidas_Dpto._Odontología,perdidas_Dpto._Cs_Politica_y_Rel_Intern,perdidas_Dpto._Historia_y_Cs._Sociales,perdidas_Dpto._Ingeniería_de_Sistemas,perdidas_Dpto._Ingeniería_Mecánica,perdidas_Dpto._Finanzas_y_Contaduría,perdidas_Dpto._Diseño,perdidas_Dpto._Educación,perdidas_Dpto._Arquitectura_y_Urbanismo,perdidas_Dpto._Ingeniería_Industrial,perdidas_Dpto._Matematicas_y_estadístic,perdidas_Dpto._Emprendim_y_Management,perdidas_Dpto._Comunicación_Social,perdidas_Dpto._Música,perdidas_Dpto._Física,perdidas_Dpto.Ing_Eléctrica-Electrónica,perdidas_Dpto._Enfermería,perdidas_Dpto._Mercadeo_y_Neg._Internac,perdidas_Dpto._Medicina,desertor
19,1,3,0,0,1,59,201,5,6,2.0,1,6,1,4.18,13,7,0,332.0,67.0,69.0,60.0,68.0,71.0,1,0,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,4,0,1,1,8,18,5,3,1.0,1,3,5,4.27,12,6,0,371.0,75.0,72.0,75.0,72.0,82.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
19,0,1,0,0,1,37,78,5,10,1.0,1,3,1,4.02,13,7,0,271.0,54.0,60.0,48.0,58.0,45.0,2,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18,1,1,0,0,1,37,193,5,18,0.0,2,3,0,3.72,6,2,0,313.0,57.0,65.0,58.0,65.0,79.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
18,0,1,0,0,1,12,111,5,10,1.0,1,3,1,3.4,13,7,0,274.0,34.0,72.0,49.0,65.0,52.0,2,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,0,3,0,0,1,37,193,5,27,1.0,1,3,1,3.93,14,7,0,285.0,56.0,58.0,53.0,58.0,65.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,4,10,0,1,23,226,5,0,0.0,1,3,5,3.4,12,7,1,300.0,55.0,61.0,51.0,66.0,81.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
19,1,1,0,0,1,34,113,5,22,1.0,1,3,5,2.75,10,9,1,271.0,38.0,63.0,60.0,59.0,45.0,1,1,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
18,1,6,0,1,1,8,18,5,0,1.0,1,3,1,4.55,12,6,0,299.0,61.0,66.0,60.0,49.0,70.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17,0,4,0,0,1,12,39,5,1,1.0,1,3,1,4.47,12,6,0,394.0,100.0,69.0,71.0,68.0,100.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
17,0,2,0,1,1,8,18,5,6,1.0,1,3,1,4.1,12,5,0,360.0,79.0,71.0,68.0,69.0,74.0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,5,0,0,1,12,119,5,24,1.0,1,3,1,4.43,14,7,0,205.0,41.0,38.0,42.0,41.0,46.0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
32,0,4,0,0,1,45,61,5,20,1.0,1,3,1,4.87,14,7,0,288.0,52.0,55.0,50.0,71.0,65.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
18,0,3,0,1,1,8,18,5,27,1.0,1,3,1,4.3,14,7,0,317.0,62.0,63.0,63.0,64.0,68.0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,2,0,1,1,8,18,5,22,1.0,1,3,5,3.9,10,6,0,331.0,63.0,66.0,65.0,68.0,74.0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1,2,0,0,1,59,201,5,24,1.0,1,3,1,3.71,14,7,0,358.0,74.0,70.0,72.0,70.0,72.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
17,0,1,0,1,1,8,18,5,12,1.0,1,3,1,4.38,12,6,0,356.0,74.0,75.0,67.0,68.0,73.0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18,0,4,0,0,1,37,193,5,27,1.0,1,3,1,3.76,14,8,0,287.0,56.0,60.0,58.0,53.0,64.0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,2,0,0,1,34,183,5,4,1.0,3,3,2,2.9,13,15,1,161.0,20.0,38.0,31.0,36.0,43.0,1,0,1,0,0,2,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
17,1,1,1,0,1,8,169,5,26,1.0,1,3,5,4.37,12,6,0,380.0,61.0,100.0,71.0,72.0,76.0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,0,1,12,39,5,24,1.0,1,3,1,4.15,14,8,0,320.0,59.0,71.0,62.0,57.0,84.0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0
18,1,1,0,1,1,8,18,5,21,1.0,1,3,5,3.65,12,10,1,268.0,52.0,50.0,57.0,57.0,50.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
18,0,3,0,0,1,8,169,5,27,1.0,1,3,1,3.99,14,7,0,340.0,68.0,67.0,59.0,74.0,80.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,5,0,0,1,12,39,5,0,1.0,1,3,5,3.66,12,8,1,321.0,66.0,58.0,62.0,67.0,75.0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17,0,2,0,1,1,8,18,5,27,1.0,1,3,1,4.27,14,7,0,350.0,62.0,79.0,65.0,69.0,85.0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,6,0,0,1,37,193,5,13,0.0,1,3,9,3.94,10,6,2,274.0,56.0,62.0,42.0,52.0,76.0,1,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,0,5,0,0,1,37,193,5,22,0.0,2,3,0,3.6,5,0,0,336.0,64.0,67.0,65.0,62.0,100.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,6,0,0,1,37,193,5,25,1.0,1,3,1,3.5,11,7,0,290.0,60.0,67.0,59.0,49.0,49.0,1,0,1,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,1,34,17,5,27,1.0,1,3,1,4.37,14,7,0,348.0,67.0,74.0,63.0,73.0,74.0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,5,0,1,1,8,18,5,13,1.0,1,3,5,4.64,11,6,0,340.0,79.0,63.0,61.0,67.0,74.0,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,1,6,0,0,1,8,157,5,17,1.0,1,3,5,3.52,10,7,1,374.0,76.0,70.0,77.0,74.0,82.0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19,1,5,0,0,1,8,157,5,0,1.0,1,3,1,3.75,12,6,0,299.0,67.0,52.0,57.0,57.0,79.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
18,1,6,0,0,1,8,157,5,0,1.0,1,3,1,4.57,12,6,0,383.0,81.0,74.0,71.0,78.0,83.0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19,1,5,0,0,1,8,157,5,6,1.0,1,3,5,3.72,10,5,0,297.0,56.0,57.0,53.0,64.0,81.0,1,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,6,0,0,1,8,157,5,0,1.0,1,3,1,4.12,12,6,0,328.0,66.0,67.0,65.0,60.0,80.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18,1,3,0,0,1,12,220,5,17,1.0,1,3,5,3.68,10,5,0,369.0,69.0,71.0,76.0,77.0,80.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,0,3,0,1,1,8,18,5,26,1.0,1,3,5,3.62,11,7,0,288.0,57.0,54.0,59.0,63.0,51.0,2,0,1,0,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,0,1,59,60,5,19,2.0,1,3,1,4.32,12,6,0,316.0,59.0,65.0,59.0,66.0,74.0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1,6,0,0,1,27,129,5,18,1.0,1,3,5,3.62,11,5,0,386.0,77.0,79.0,71.0,74.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,0,2,0,0,1,8,168,5,6,1.0,1,3,5,4.04,13,7,1,285.0,53.0,56.0,48.0,71.0,56.0,2,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,0,0,1,34,113,5,25,1.0,1,3,5,3.23,11,9,1,255.0,55.0,51.0,50.0,45.0,60.0,1,0,1,0,0,2,1,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,2,0,1,1,8,18,5,11,2.0,1,3,5,3.86,10,6,0,287.0,39.0,62.0,59.0,63.0,76.0,2,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,5,0,1,1,8,18,5,22,3.0,1,6,5,3.62,7,3,0,332.0,62.0,63.0,69.0,67.0,80.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,6,0,1,1,8,18,5,0,0.0,1,3,1,4.33,12,6,0,289.0,58.0,57.0,50.0,60.0,76.0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18,0,3,0,1,1,8,18,5,27,1.0,1,3,1,4.0,14,7,0,320.0,56.0,69.0,61.0,66.0,75.0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,0,1,1,8,18,5,10,1.0,1,3,1,3.7,13,7,0,226.0,49.0,45.0,36.0,52.0,42.0,2,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18,1,1,0,0,1,8,205,5,12,1.0,1,3,5,4.13,12,6,1,326.0,70.0,61.0,65.0,65.0,64.0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26,1,5,0,0,0,15,29,0,18,1.0,1,3,5,4.2,11,5,0,377.0,75.0,76.0,75.0,74.0,81.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,1,4,0,0,1,8,157,5,8,1.0,1,3,1,4.03,14,7,0,320.0,65.0,65.0,65.0,57.0,75.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1,3,0,0,1,8,205,5,9,1.0,1,3,5,3.5,11,6,0,385.0,79.0,82.0,72.0,73.0,83.0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,0,3,0,1,1,8,18,5,5,0.0,1,3,1,3.97,12,6,0,238.0,44.0,54.0,43.0,51.0,43.0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18,0,4,0,1,1,8,18,5,4,1.0,1,3,1,3.86,14,7,0,305.0,59.0,70.0,45.0,64.0,78.0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
20,1,6,0,1,1,8,18,5,0,3.0,1,3,5,3.73,13,7,1,369.0,71.0,79.0,72.0,71.0,80.0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
20,1,4,0,0,1,11,24,5,21,0.0,1,3,5,3.1,10,7,0,343.0,67.0,71.0,73.0,63.0,70.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
20,1,3,0,1,1,8,18,5,17,0.0,1,3,5,3.08,11,9,2,279.0,56.0,54.0,50.0,58.0,71.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
17,0,1,0,0,1,27,42,5,22,1.0,1,3,5,3.32,11,8,0,287.0,59.0,56.0,59.0,58.0,49.0,1,0,1,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18,1,4,0,0,1,27,42,5,22,1.0,1,3,5,3.5,11,6,0,287.0,44.0,56.0,60.0,66.0,68.0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,0,2,0,0,1,8,157,5,25,1.0,1,3,5,2.75,11,10,1,268.0,48.0,63.0,56.0,49.0,50.0,1,0,1,0,0,2,1,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,1,1,0,1,1,8,18,5,18,1.0,1,3,9,3.05,12,11,3,350.0,79.0,69.0,69.0,69.0,51.0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
18,1,3,0,0,1,34,166,5,5,0.0,1,3,5,3.42,12,10,2,248.0,58.0,49.0,52.0,39.0,52.0,2,0,1,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
17,1,5,0,0,1,8,157,5,13,1.0,1,3,5,3.58,12,6,0,300.0,70.0,59.0,57.0,51.0,70.0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,1,6,0,0,1,59,201,5,7,1.0,1,3,1,4.17,13,7,0,298.0,55.0,59.0,61.0,56.0,82.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
20,1,4,0,0,1,64,34,5,23,1.0,1,3,1,4.44,16,8,0,314.0,63.0,63.0,64.0,60.0,67.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
22,0,6,0,0,1,8,157,5,4,1.0,1,3,1,4.54,13,6,0,268.0,46.0,64.0,44.0,51.0,83.0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
22,1,6,0,0,1,1,121,5,18,1.0,1,3,5,3.7,10,8,1,328.0,66.0,65.0,62.0,68.0,70.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
22,0,4,0,0,1,37,193,5,19,1.0,1,3,5,4.15,11,8,0,288.0,59.0,57.0,62.0,53.0,56.0,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,1,6,0,1,1,8,18,5,0,1.0,3,3,3,2.48,18,17,5,253.0,43.0,56.0,47.0,54.0,57.0,1,0,1,0,0,2,2,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,1
18,0,3,0,1,1,8,18,5,10,1.0,1,3,1,4.4,11,6,0,358.0,67.0,73.0,71.0,72.0,82.0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19,0,4,0,0,1,11,24,5,22,1.0,1,3,5,3.55,9,6,0,333.0,66.0,66.0,64.0,67.0,77.0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,0,2,0,1,1,8,18,5,10,1.0,1,3,1,3.45,13,7,0,266.0,47.0,60.0,51.0,54.0,56.0,2,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16,0,4,0,0,1,27,129,5,22,1.0,1,3,1,4.42,9,5,0,389.0,78.0,76.0,73.0,77.0,100.0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1,2,0,0,1,27,129,5,22,1.0,1,3,5,3.52,11,6,0,266.0,56.0,46.0,54.0,55.0,58.0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,0,2,0,0,1,59,60,5,22,1.0,1,3,1,3.52,11,6,0,291.0,59.0,51.0,60.0,62.0,60.0,2,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1,2,0,0,1,8,205,5,22,1.0,1,3,1,4.44,11,6,0,435.0,100.0,76.0,74.0,100.0,80.0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,0,1,0,1,1,8,18,5,22,1.0,1,3,1,3.5,9,6,0,332.0,61.0,69.0,66.0,63.0,85.0,2,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18,0,2,0,0,1,8,205,5,25,1.0,1,3,5,3.37,11,9,1,292.0,53.0,59.0,60.0,63.0,55.0,1,0,1,0,0,2,1,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,1,8,205,5,22,1.0,1,3,5,3.82,11,6,0,288.0,56.0,58.0,56.0,58.0,64.0,2,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,0,3,0,1,1,8,18,5,22,1.0,1,3,5,4.03,9,5,0,367.0,71.0,71.0,74.0,76.0,79.0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,0,4,0,1,1,8,18,5,22,1.0,1,3,5,3.57,9,7,1,271.0,54.0,55.0,54.0,52.0,59.0,1,0,1,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,0,2,0,0,1,12,72,5,22,1.0,1,3,5,3.68,11,7,0,301.0,62.0,60.0,60.0,62.0,50.0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,1,3,0,1,1,8,18,5,22,1.0,1,3,1,4.53,9,5,0,380.0,76.0,74.0,72.0,81.0,80.0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,0,2,0,1,1,8,18,5,22,1.0,1,3,1,3.57,9,7,0,319.0,65.0,70.0,68.0,56.0,53.0,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,0,2,0,0,1,8,15,5,16,1.0,1,6,5,3.87,11,8,1,264.0,43.0,61.0,58.0,50.0,50.0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
21,0,2,0,0,1,27,176,5,22,0.0,1,3,5,3.0,10,11,2,198.0,45.0,44.0,35.0,34.0,40.0,2,0,1,0,0,2,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,0,1,0,1,1,8,18,5,22,1.0,1,3,1,4.62,9,5,0,389.0,76.0,80.0,75.0,78.0,85.0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,0,2,0,0,1,34,113,5,22,1.0,1,3,5,3.66,11,8,0,262.0,57.0,53.0,48.0,50.0,57.0,0,2,1,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29,0,4,0,0,1,11,24,5,19,2.0,1,3,1,4.62,10,5,0,325.0,61.0,65.0,58.0,69.0,85.0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,0,3,0,0,1,8,157,5,26,1.0,1,3,5,3.2,12,8,0,278.0,57.0,53.0,56.0,56.0,58.0,1,0,1,0,0,2,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,4,0,0,1,8,157,5,6,1.0,1,3,1,3.96,12,8,0,353.0,73.0,74.0,66.0,66.0,82.0,1,0,1,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,4,0,1,1,8,18,5,23,1.0,1,3,5,3.97,13,9,1,317.0,60.0,62.0,64.0,61.0,83.0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
18,1,4,0,0,1,8,157,5,21,1.0,1,3,1,4.26,11,6,0,389.0,82.0,81.0,69.0,79.0,79.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
18,0,2,0,1,1,8,18,5,25,1.0,1,3,1,3.83,9,6,0,283.0,58.0,48.0,54.0,66.0,59.0,1,0,1,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,1,37,171,5,20,1.0,1,3,5,3.5,14,9,0,215.0,37.0,49.0,41.0,45.0,44.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
18,1,5,0,0,0,69,118,17,18,2.0,1,3,5,4.04,11,11,0,326.0,66.0,60.0,67.0,62.0,83.0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1
18,1,4,0,1,1,8,18,5,16,1.0,1,3,5,4.36,11,6,0,378.0,76.0,74.0,73.0,78.0,80.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
19,1,6,0,1,1,8,18,5,24,2.0,1,3,5,3.38,19,13,2,263.0,47.0,51.0,48.0,57.0,76.0,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,2,0,0
18,1,6,0,0,1,8,157,5,13,1.0,1,3,5,3.62,10,5,0,318.0,69.0,62.0,60.0,58.0,81.0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20,1,4,0,0,1,11,24,5,26,1.0,1,3,5,3.6,10,6,0,308.0,61.0,56.0,64.0,57.0,88.0,0,2,1,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,3,0,1,1,8,18,5,6,1.0,1,3,5,2.96,11,8,0,318.0,57.0,65.0,57.0,69.0,83.0,1,1,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1,6,0,0,1,8,157,5,17,1.0,1,3,1,4.65,9,5,0,385.0,76.0,78.0,74.0,78.0,84.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20,0,1,0,1,1,8,18,5,26,1.0,1,3,5,4.5,12,6,0,342.0,72.0,69.0,67.0,68.0,62.0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,1,1,0,1,1,8,18,5,10,1.0,1,3,1,3.57,13,9,0,246.0,45.0,51.0,46.0,53.0,54.0,2,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
