desertor,edad,genero,estrato,discapacidad,es_barranquilla,es_colombia,departamento,ciudad,pais,programa,semestre_actual,tipo_estudiante,tipo_admision,estado_academico,promedio,materias_cursadas,materias_perdidas,materias_repetidas,icfes_total,icfes_matematicas,icfes_lectura,icfes_ciencias,icfes_sociales,icfes_ingles,tipo_colegio,calendario_colegio,becado,graduado,perdidas_Dpto._Derecho,perdidas_Dpto._Lenguas_Extranjeras,perdidas_Dpto._Español,perdidas_Dpto._de_Economía,perdidas_Dpto._Humanidades_y_Filosofía,perdidas_Dpto._Psicología,perdidas_Dpto._Química_y_Biología,perdidas_Dpto._Salud_Pública,perdidas_Dpto._Ing._Civil_y_Ambiental,perdidas_Dpto._Odontología,perdidas_Dpto._Cs_Politica_y_Rel_Intern,perdidas_Dpto._Historia_y_Cs._Sociales,perdidas_Dpto._Ingeniería_de_Sistemas,perdidas_Dpto._Ingeniería_Mecánica,perdidas_Dpto._Finanzas_y_Contaduría,perdidas_Dpto._Diseño,perdidas_Dpto._Educación,perdidas_Dpto._Arquitectura_y_Urbanismo,perdidas_Dpto._Ingeniería_Industrial,perdidas_Dpto._Matematicas_y_estadístic,perdidas_Dpto._Emprendim_y_Management,perdidas_Dpto._Comunicación_Social,perdidas_Dpto._Música,perdidas_Dpto._Física,perdidas_Dpto.Ing_Eléctrica-Electrónica,perdidas_Dpto._Enfermería,perdidas_Dpto._Mercadeo_y_Neg._Internac,perdidas_Dpto._Medicina
0,18,F,2,00- Ninguno,0,1,Cesar,El Copey,Colombia,Odontología,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.3,11,11,2,210.0,39.0,49.0,42.0,38.0,41.0,PÚBLICO,A,No becado,0,0,2,1,0,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,17,F,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.04,14,9,1,295.0,52.0,66.0,45.0,66.0,79.0,PRIVADO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0
0,17,F,1,00- Ninguno,0,1,Atlántico,Sabanalarga,Colombia,Ciencia de Datos,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.25,12,7,2,314.0,66.0,65.0,59.0,59.0,70.0,PÚBLICO,A,Institucional,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,18,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Lic. en Educación Infantil,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.33,14,7,0,339.0,69.0,70.0,65.0,64.0,77.0,PRIVADO,A,Institucional,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,18,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Electrónica,0.0,Estudiante regular,Ordinaria Pregrado,Normal,3.6,12,6,0,286.0,54.0,48.0,69.0,56.0,63.0,PRIVADO,A,No becado,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0,17,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Mecánica,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.38,12,6,0,373.0,77.0,72.0,78.0,71.0,77.0,PRIVADO,A,Institucional,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,19,F,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Enfermería,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.37,13,9,0,268.0,52.0,59.0,52.0,55.0,44.0,PÚBLICO,A,No becado,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
0,20,M,3,11-Trastorno del Espectro Autista,0,1,Atlántico,Puerto Colombia,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.66,14,7,0,362.0,72.0,74.0,68.0,73.0,79.0,PRIVADO,B,No becado,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Psicología,2.0,Estudiante regular,Transferencia Externa,Normal,2.6,10,9,1,319.0,67.0,59.0,61.0,61.0,85.0,PRIVADO,B,No becado,0,0,0,2,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.71,13,7,1,317.0,47.0,66.0,63.0,72.0,79.0,PRIVADO,A,No becado,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,M,6,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Ingeniería Civil,0.0,Programa de recuperación,Ordinaria Pregrado,Fuera de programa 1,3.22,10,9,3,308.0,61.0,62.0,61.0,64.0,56.0,PRIVADO,A,No becado,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,18,M,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.54,14,7,0,356.0,63.0,76.0,69.0,76.0,74.0,PRIVADO,A,Institucional,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,17,F,3,06-Discapacidad Intelectual,0,1,Bolivar,Cartagena,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.65,14,8,1,277.0,54.0,59.0,53.0,52.0,67.0,PRIVADO,A,No becado,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,F,2,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.78,11,6,0,335.0,73.0,63.0,64.0,67.0,70.0,PRIVADO,A,No becado,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,18,M,3,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Administración de Empresas,0.0,Estudiante regular,Ordinaria Pregrado,Normal,2.62,12,11,1,311.0,71.0,51.0,67.0,60.0,62.0,PRIVADO,A,No becado,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0
0,33,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Enfermería,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.22,13,7,0,263.0,52.0,57.0,53.0,44.0,66.0,PRIVADO,A,No becado,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,20,F,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.65,12,7,0,348.0,68.0,63.0,69.0,68.0,100.0,PRIVADO,B,No becado,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,19,M,3,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Administración de Empresas,0.0,Estudiante regular,Ordinaria Pregrado,Normal,3.2,12,8,0,293.0,66.0,56.0,58.0,56.0,55.0,PRIVADO,A,No becado,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
0,19,F,3,00- Ninguno,0,1,Bolivar,Turbaco,Colombia,Comunicación Social y Period.,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.5,14,7,0,353.0,72.0,68.0,69.0,72.0,76.0,PRIVADO,A,Institucional,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,19,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Sistemas Y Computac,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.22,11,5,0,367.0,75.0,73.0,73.0,70.0,80.0,PRIVADO,A,Institucional,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,M,6,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Diseño Industrial,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.21,15,9,0,322.0,63.0,66.0,61.0,68.0,62.0,PRIVADO,A,No becado,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
0,17,F,2,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.16,14,7,0,337.0,73.0,66.0,59.0,68.0,78.0,PRIVADO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,18,F,1,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Comunicación Social y Period.,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.56,14,7,0,368.0,68.0,75.0,76.0,75.0,74.0,PRIVADO,A,Institucional,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,18,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Economía,1.0,Estudiante regular,Ordinaria Pregrado,Normal,1.83,12,11,0,262.0,49.0,57.0,48.0,58.0,44.0,PRIVADO,A,No becado,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,19,M,4,12-TDAH - Déficit de Aten. e Hipe,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Sistemas Y Computac,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.73,12,6,0,380.0,100.0,67.0,71.0,67.0,74.0,PRIVADO,A,Institucional,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,19,M,3,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Derecho,2.0,Estudiante regular,Transferencia Externa,Estudiante Distinguido,4.18,13,7,0,332.0,67.0,69.0,60.0,68.0,71.0,PRIVADO,A,No becado,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ciencia de Datos,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.27,12,6,0,371.0,75.0,72.0,75.0,72.0,82.0,PRIVADO,A,Institucional,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0,19,F,1,00- Ninguno,0,1,Magdalena,El Reten,Colombia,Enfermería,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.02,13,7,0,271.0,54.0,60.0,48.0,58.0,45.0,PÚBLICO,A,No becado,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,18,M,1,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Ingeniería Sistemas Y Computac,0.0,Nuevo ingreso,Ordinaria Pregrado,Desconocido,3.72,6,2,0,313.0,57.0,65.0,58.0,65.0,79.0,PÚBLICO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,F,1,00- Ninguno,0,1,Bolivar,Magangue,Colombia,Enfermería,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.4,13,7,0,274.0,34.0,72.0,49.0,65.0,52.0,PÚBLICO,A,No becado,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,23,F,3,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.93,14,7,0,285.0,56.0,58.0,53.0,58.0,65.0,PRIVADO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,4,12-TDAH - Déficit de Aten. e Hipe,0,1,Cesar,Valledupar,Colombia,Administración de Empresas,0.0,Estudiante regular,Ordinaria Pregrado,Normal,3.4,12,7,1,300.0,55.0,61.0,51.0,66.0,81.0,PRIVADO,B,No becado,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
1,19,M,1,00- Ninguno,0,1,La Guajira,Maicao,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Normal,2.75,10,9,1,271.0,38.0,63.0,60.0,59.0,45.0,PRIVADO,B,No becado,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
0,18,M,6,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Administración de Empresas,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.55,12,6,0,299.0,61.0,66.0,60.0,49.0,70.0,PRIVADO,B,No becado,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,17,F,4,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Arquitectura,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.47,12,6,0,394.0,100.0,69.0,71.0,68.0,100.0,PRIVADO,A,Institucional,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
0,17,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.1,12,5,0,360.0,79.0,71.0,68.0,69.0,74.0,PRIVADO,A,Institucional,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,F,5,00- Ninguno,0,1,Bolivar,Margarita,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.43,14,7,0,205.0,41.0,38.0,42.0,41.0,46.0,PÚBLICO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,32,F,4,00- Ninguno,0,1,Norte de Santander,Cucuta,Colombia,Lic. en Educación Infantil,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.87,14,7,0,288.0,52.0,55.0,50.0,71.0,65.0,PRIVADO,A,No becado,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,18,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.3,14,7,0,317.0,62.0,63.0,63.0,64.0,68.0,PRIVADO,A,Institucional,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.9,10,6,0,331.0,63.0,66.0,65.0,68.0,74.0,PRIVADO,A,No becado,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,M,2,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.71,14,7,0,358.0,74.0,70.0,72.0,70.0,72.0,PRIVADO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,17,F,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Geología,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.38,12,6,0,356.0,74.0,75.0,67.0,68.0,73.0,PÚBLICO,A,Institucional,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,18,F,4,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.76,14,8,0,287.0,56.0,60.0,58.0,53.0,64.0,PRIVADO,A,No becado,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,F,2,00- Ninguno,0,1,La Guajira,San Juan Del Cesar,Colombia,Comunicación Social y Period.,1.0,Programa de recuperación,Ordinaria Pregrado,Fuera de programa 1,2.9,13,15,1,161.0,20.0,38.0,31.0,36.0,43.0,PRIVADO,A,No becado,0,0,2,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,17,M,1,02-Hipoacusia o Baja Audición,0,1,Atlántico,Sabanalarga,Colombia,Psicología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.37,12,6,0,380.0,61.0,100.0,71.0,72.0,76.0,PRIVADO,A,Institucional,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,F,5,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.15,14,8,0,320.0,59.0,71.0,62.0,57.0,84.0,PRIVADO,A,Institucional,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0
0,18,M,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Matemáticas,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.65,12,10,1,268.0,52.0,50.0,57.0,57.0,50.0,PRIVADO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0
0,18,F,3,00- Ninguno,0,1,Atlántico,Sabanalarga,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.99,14,7,0,340.0,68.0,67.0,59.0,74.0,80.0,PRIVADO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,5,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Administración de Empresas,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.66,12,8,1,321.0,66.0,58.0,62.0,67.0,75.0,PRIVADO,A,No becado,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
0,17,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.27,14,7,0,350.0,62.0,79.0,65.0,69.0,85.0,PÚBLICO,A,Institucional,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,6,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Ingeniería Civil,0.0,Estudiante regular,Ordinaria Pregrado,Periodo de prueba transitorio,3.94,10,6,2,274.0,56.0,62.0,42.0,52.0,76.0,PRIVADO,B,No becado,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,F,5,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Medicina,0.0,Nuevo ingreso,Ordinaria Pregrado,Desconocido,3.6,5,0,0,336.0,64.0,67.0,65.0,62.0,100.0,PRIVADO,B,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,F,6,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Odontología,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.5,11,7,0,290.0,60.0,67.0,59.0,49.0,49.0,PRIVADO,A,No becado,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,F,1,00- Ninguno,0,1,La Guajira,Barrancas,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.37,14,7,0,348.0,67.0,74.0,63.0,73.0,74.0,PRIVADO,A,Institucional,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Civil,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.64,11,6,0,340.0,79.0,63.0,61.0,67.0,74.0,PRIVADO,B,No becado,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Mecánica,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.52,10,7,1,374.0,76.0,70.0,77.0,74.0,82.0,PRIVADO,B,Institucional,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,19,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Administración de Empresas,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.75,12,6,0,299.0,67.0,52.0,57.0,57.0,79.0,PRIVADO,B,No becado,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,18,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Administración de Empresas,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.57,12,6,0,383.0,81.0,74.0,71.0,78.0,83.0,PRIVADO,B,Institucional,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,19,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.72,10,5,0,297.0,56.0,57.0,53.0,64.0,81.0,PRIVADO,B,No becado,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Administración de Empresas,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.12,12,6,0,328.0,66.0,67.0,65.0,60.0,80.0,PRIVADO,B,No becado,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,18,M,3,00- Ninguno,0,1,Bolivar,Turbaco,Colombia,Ingeniería Mecánica,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.68,10,5,0,369.0,69.0,71.0,76.0,77.0,80.0,PRIVADO,A,Institucional,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Psicología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.62,11,7,0,288.0,57.0,54.0,59.0,63.0,51.0,PÚBLICO,A,No becado,0,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,F,2,00- Ninguno,0,1,Sucre,Coveñas,Colombia,Lenguas Modernas y Cultura,2.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.32,12,6,0,316.0,59.0,65.0,59.0,66.0,74.0,PÚBLICO,A,No becado,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,M,6,00- Ninguno,0,1,Cordoba,Monteria,Colombia,Ingeniería Sistemas Y Computac,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.62,11,5,0,386.0,77.0,79.0,71.0,74.0,100.0,PRIVADO,A,Institucional,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,F,2,00- Ninguno,0,1,Atlántico,Sabanagrande,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.04,13,7,1,285.0,53.0,56.0,48.0,71.0,56.0,PÚBLICO,A,No becado,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,M,2,00- Ninguno,0,1,La Guajira,Maicao,Colombia,Odontología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.23,11,9,1,255.0,55.0,51.0,50.0,45.0,60.0,PRIVADO,A,No becado,0,0,2,1,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Filosofía y Humanidades,2.0,Estudiante regular,Ordinaria Pregrado,Normal,3.86,10,6,0,287.0,39.0,62.0,59.0,63.0,76.0,PÚBLICO,A,No becado,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,3.0,Estudiante regular,Transferencia Externa,Normal,3.62,7,3,0,332.0,62.0,63.0,69.0,67.0,80.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,6,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Administración de Empresas,0.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.33,12,6,0,289.0,58.0,57.0,50.0,60.0,76.0,PRIVADO,A,No becado,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,18,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.0,14,7,0,320.0,56.0,69.0,61.0,66.0,75.0,PRIVADO,A,Institucional,0,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,M,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Enfermería,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.7,13,7,0,226.0,49.0,45.0,36.0,52.0,42.0,PÚBLICO,A,No becado,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
